altura,fnac,fortuna,nacionalidad,nombre,peso
,26 September 1965,[1600000000.0],Italian,Andrea Della Valle,
,"February 23, 1942",[1600000000.0],Dutch,Johannes Adrianus van den Ende,
,"May 23, 1968",[1540000000.0],Ukrainian,,
altura,fnac,fortuna,nacionalidad,nombre,peso
[1.7],"July 22, 1964",[40000000.0],American,David Wayne Spade,
,"September 29, 1970",[40000000.0],Canadian,Russell Dominic Peters,
,"July 27, 1957 ",[40000000.0],American,"William Ray ""Bill"" Engvall, Jr.",
,"April 17, 1968 ",[40000000.0],American,Adam McKay,
[1.68],"August 28, 1969",[40000000.0],United States,"Thomas Jacob ""Jack"" Black",[88.0]
[1.85],"November 13, 1967",[35000000.0],American,James Christian Kimmel,
[1.79],"April 23, 1961",[35000000.0],United States,George Lopez ,
[2.01],"November 24, 1974",[35000000.0],English,Stephen James Merchant,
,"September 4, 1960 ",[35000000.0],American,Damon Kyle Wayans Sr,
,"February 25, 1975",[35000000.0],United States,Chelsea Joy Handler,
[1.88],"March 6, 1959",[30000000.0],American,"Thomas Duane ""Tom"" Arnold ",
[1.83],"March 18, 1972",[30000000.0],American,Dane Jeffrey Cook,
[1.88],"December 18, 1956 ",[30000000.0],American,Ronald Dee White,
[1.73],"January 20, 1956 ",[30000000.0],United States,William Maher Jr.,
[1.68],"May 8, 1926",[30000000.0],American,"Donald Jay ""Don"" Rickles",
,"November 10, 1944",[250000000.0],British,Sir Timothy Miles Bindon Rice,
[1.82],"March 30, 1945",[250000000.0],British,Eric Patrick Clapton,
[1.9],"April 29, 1967",[250000000.0],American,Percy Robert Miller,
[1.78],"January 10, 1945",[235000000.0],British,Roderick David Stewart,
[1.78],"January 8, 1947",[230000000.0],British,David Robert Haywood Jones,
,"December 3, 1948",[220000000.0],British,John Michael Osbourne,
,"December 13, 1933",[200000000.0],American,Lou Adler,
[1.75],"October 9, 1975",[200000000.0],American,Sean Taro Ono Lennon,
[1.68],"December 26, 1963",[200000000.0],Danish,Lars Ulrich,
,"August 3, 1926",[200000000.0],American,Anthony Dominick Benedetto,[79.0]
[1.73],"October 14, 1978",[180000000.0],American,Usher Raymond IV,[71.0]
[1.66],"May 9, 1949 ",[180000000.0],American,William Martin Joel,[63.0]
[1.85],"October 5, 1965",[45000000.0],Canadian,Patrick Jacques Roy ,[95.0]
,"April 21, 1980",[45000000.0],Canadian,Vincent Lecavalier,
[1.78],"September 28, 1973",[45000000.0],American,Brian Christopher Rafalski ,[87.0]
[1.78],"February 1, 1968",[44000000.0],Canadian,Mark Louis Recchi,[86.0]
,"October 10, 1976",[43000000.0],Canadian,Shane Albert Doan,[103.0]
,"January 18, 1961",[42000000.0],Canadian,Mark Douglas Messier ,[95.0]
[1.88],"February 13, 1978",[40000000.0],Finnish,Niklas Oskar Bäckström,[89.0]
[1.85],"November 23, 1987",[40000000.0],Swedish,Lans Nicklas Backstrom,[95.0]
[1.88],"July 19, 1947",[175000000.0],British,Brian Harold May,
[1.83],"June 25, 1963",[175000000.0],British,Georgios Kyriacos Panayiotou,
[1.85],"August 20, 1948",[170000000.0],British,Robert Anthony Plant,
[1.79],"July 26, 1949",[170000000.0],British,Roger Meddows Taylor,
[1.8],"January 9, 1944",[170000000.0],British,James Patrick Page,
[1.78],"July 9, 1964",[150000000.0],American,Courtney Michelle Harrison,
,"May 12, 1928",[150000000.0],American,Burt Freeman Bacharach,
[1.83],"February 19, 1948",[140000000.0],British,Anthony Frank Iommi,
,"March 6, 1946 ",[140000000.0],British,David Jon Gilmour,
[1.82],"January 20, 1952",[125000000.0],American,Stanley Harvey Eisen,
[1.68],"October 16, 1962",[115000000.0],American,Michael Peter Balzary,
[1.8],"August 19, 1951",[115000000.0],British,John Richard Deacon,
[1.83],"September 26, 1980",[40000000.0],Swedish,Henrik Lars Sedin,
[1.88],"December 13, 1969",[40000000.0],Russian,Sergei Viktorovich Fyodorov,[93.0]
[1.91],"February 15, 1972",[40000000.0],Czech,,[49.5]
,"January 21, 1981 ",[38600000.0],Canadian,Daniel James Heatley,[100.0]
[1.93],"October 29, 1984",[38000000.0],Canadian,Eric Craig Staal,[93.0]
,"January 1, 1971",[36000000.0],Czech-American,Robert Holik,[110.0]
,"June 8, 1982",[36000000.0],Canadian,Michael Anthony Cammalleri,[84.0]
,"April 19, 1981",[36000000.0],Czech,Martin Havlát ,[98.0]
,"December 23, 1979",[36000000.0],American,Scott Carlos Gomez,[98.0]
,"February 2, 1975",[36000000.0],Canadian,Todd Bertuzzi,[104.0]
[1.91],"April 4, 1979",[36000000.0],Canada,Roberto Luongo,[98.0]
,"July 20, 1929",[2400000000.0],American,Michael Ilitch Jr.,
,1972,[2300000000.0],American,Michael G. Rubin,
,,[2200000000.0],Peru,Juan Fernando Belmont Anderson,
,,[2100000000.0],American,Hans Epprecht,
,"July 21, 1942",[1900000000.0],Scottish,Sir Ian Clark Wood,
[1.8],"February 15, 1969",[110000000.0],United States,Bryan Williams,[93.0]
[1.85],"March 2, 1982",[35000000.0],Swedish,Henrik Lundqvist,[84.0]
[1.83],"July 3, 1970",[35000000.0],Finnish,Teemu Ilmari Selänne,[89.0]
[1.8],"March 20, 1948",[35000000.0],Canada,Robert Gordon Orr,[91.0]
,"December 27, 1985",[34800000.0],Canadian,Paul Stastny,[93.0]
,"July 30, 1973",[33000000.0],Swedish,Markus Sten Näslund,[88.0]
,"November 30, 1982",[31000000.0],"Repentigny, Quebec",Jason John Pominville,[84.0]
,"February 22, 1950",[1800000000.0],Brazilian,Guilherme Peirao,
,"June 23, 1964",[1500000000.0],South African,Stephen Bradley Saad,
,,[1500000000.0],American,Peggy Tsiang,
,"August 2, 1944",[1400000000.0],Germany,Peter Unger,
,1950,[1400000000.0],United States,Joseph W. Craft III,
,"March 2, 1943",[1400000000.0],Chinese,Yeung Sau Shing,
,"December 18, 1971",[1350000000.0],Russian,Andrey Vasilievich Filatov,
,1953,[1300000000.0],American,Manoj Bhargava,
,1977,[1300000000.0],Russian,Maxim Nogotkov,
,"May 16, 1957",[1300000000.0],Moroccan,Anas Sefrioui,
,,[1300000000.0],American,Alan Gerry,
,,[1290000000.0],British,Polys Haji-Ioannou,
,"July 30, 1948",[1200000000.0],Chile,Roberto Angelini Rossi,
,"August 2, 1960",[1200000000.0],American,Todd R. Wagner,
,"August 14, 1948",[1200000000.0],American,Frank L. VanderSloot,
,"March 4, 1983",[1200000000.0],American,Andrew W. Houston,
,"May 9, 1985",[54000000.0],American,Jake Edward Long,[146.0]
,"January 22, 1982",[53000000.0],American,Jason Raynard Peters,[149.0]
[1.88],"November 11, 1986",[52000000.0],American,Mark Travis John Sanchez,[102.0]
[1.91],"August 31, 1983 ",[50000000.0],American,"Larry Darnell Fitzgerald, Jr.",[99.0]
[1.88],"February 17, 1936",[50000000.0],United States,James Nathaniel Brown,[105.0]
[1.75],"May 15, 1969",[50000000.0],American,Emmitt James Smith,[95.0]
[1.96],"January 14, 1983",[50000000.0],American,Vincent Jackson,[104.0]
,"February 11, 1942",[1200000000.0],United States,"Armas Clifford Markkula, Jr.",
,"March 23, 1944",[1100000000.0],United States,James H. Clark,
,,[1060000000.0],British,Clelia Haji-Ioannou,
,"February 21, 1962",[1000000000.0],American,Randolph David Lerner,
[1.88],"June 22, 1971",[48000000.0],American,Kurtis Eugene Warner,[97.0]
[1.83],"November 17, 1978",[48000000.0],American,Reginald Wayne,[90.0]
[1.98],"December 4, 1984",[48000000.0],American,Joseph Hayden Thomas,[142.0]
[1.93],"March 23, 1984",[48000000.0],American,Brandon Tyrone Marshall,[104.0]
[1.96],"February 14, 1972 ",[48000000.0],American,Drew Bledsoe,[108.0]
[1.83],"December 16, 1982",[48000000.0],American,Antrel Rocelious Rolle,[94.0]
[1.85],"October 3, 1980",[46000000.0],American,Anquan Kenmile Boldin,[100.0]
[1.91],"January 31, 1984 ",[46000000.0],American,Vernon Leonard Davis,[113.0]
[1.96],"May 11, 1989",[45000000.0],American,Cameron Jerrell Newton,[111.0]
[1.96],"November 21, 1971",[45000000.0],United States,Michael Anthony Strahan,[125.0]
[1.85],"May 15, 1975",[45000000.0],United States,Ray Anthony Lewis ,[113.0]
[1.93],"May 17, 1982",[45000000.0],American,Matthew Gus Brennan Cassel,[104.0]
,"January 19, 1974",[45000000.0],American,"Walter Jones, Jr.",[147.0]
[1.78],"June 23, 1964",[100000000.0],American,Joseph Hill Whedon,
,"December 1, 1956",[100000000.0],American,Larry Clive Charles,
,"October 27, 1946",[100000000.0],Slovak-Canadian,Ivan Reitman,
[1.74],"December 6, 1967",[90000000.0],American,,
,"June 14, 1957",[90000000.0],American,Matthew Jay Roach,
[1.73],"February 5, 1943",[90000000.0],American,Michael Kenneth Mann,
[1.85],"March 27, 1963 ",[90000000.0],United States,Quentin Jerome Tarantino,
,"August 8, 1963",[80000000.0],American,"Jonathan Charles ""Jon"" Turteltaub",
[1.76],"September 10, 1958 ",[80000000.0],American,Chris Joseph Columbus,
,"April 14, 1989",[45000000.0],American,Joseph Walter Haden III,[88.0]
[1.93],"February 25, 1988",[45000000.0],American,Gerald Keith McCoy,[134.0]
[1.96],"July 19, 1988",[45000000.0],American,Trent Williams,[147.0]
[1.91],"June 28, 1960",[45000000.0],United States,"John Albert Elway, Jr. ",[98.0]
[1.88],"July 22, 1983",[41000000.0],American,Steven Rashad Jackson ,[109.0]
,"May 25, 1931",[80000000.0],American,Irwin Winkler,
[1.83],"December 20, 1970",[80000000.0],American,Todd Bunzl,
,1956,[80000000.0],United States,Robert Andrew Ackerman,
,"August 15, 1972",[75000000.0],American,Benjamin Géza Affleck-Boldt,
[1.73],"March 28, 1969",[75000000.0],American,Brett Ratner ,
,,[72000000.0],American,,
[1.78],"August 3, 1950",[70000000.0],American,John David Landis,
,"February 8, 1974",[70000000.0],French,Guillaume Emmanuel de Homem-Christo,
[1.88],"March 30, 1937",[70000000.0],American,Henry Warren Beatty,
[1.78],"September 17, 1965",[70000000.0],United States,Bryan Jay Singer,
[1.63],"November 17, 1942",[70000000.0],American,Martin Charles Scorsese,
,"August 28, 1962",[65000000.0],American,David Andrew Leo Fincher,
,"May 1, 1946",[60000000.0],Chinese,John Woo Yu-Sen SBS,
[1.88],"March 6, 1947",[60000000.0],American,Robert Reiner,
,"May 14, 1951 ",[60000000.0],American,Robert Lee Zemeckis,
,"October 20, 1956",[60000000.0],British,Daniel F. Boyle,
,"July 14, 1952",[400000000.0],American,Joel Silver,
[1.96],"September 13, 1969",[400000000.0],United States,"Emmitt Perry, Jr.",[113.0]
,,[360000000.0],Indian,Kishore Arjan Lulla,
[1.85],"October 19, 1969",[350000000.0],United States,Randolph Severn Parker III,
[1.7],"November 17, 1944",[350000000.0],"Canada, United States",Lorne Lipowitz,
,"June 19, 1954 ",[300000000.0],American,"Louis Jay ""Lou"" Pearlman ",
,"June 18, 1960",[300000000.0],American and British,Barbara Dana Broccoli,
,"January 6, 1966",[280000000.0],Indian,Allah-Rakha Rahman,
,"February 26, 1971 ",[250000000.0],Swedish,Martin Karl Sandberg,
,"April 4, 1956",[250000000.0],American,David Edward Kelley,
,"June 6, 1963 ",[250000000.0],English,,
[1.88],"August 8, 1935",[250000000.0],United States,Donald Paul Bellisario,
,"November 11, 1948",[225000000.0],British and Zambian,"Robert John ""Mutt"" Lange",
,"October 28, 1953",[200000000.0],American,John Charles Barrett,
,"January 27, 1960",[200000000.0],American,Philip Rosenthal,
,"June 2, 1945",[200000000.0],American,Jon Peters,
,"November 14, 1916",[175000000.0],American,Sherwood Charles Schwartz,
,,[165000000.0],United Kingdom,,
,"December 26, 1968",[150000000.0],American,William Van Duzer Lawrence IV,
[1.83],"March 19, 1952",[150000000.0],American,,
,"August 17, 1968",[150000000.0],American,Anthony Edward Zuiker,
,"October 13, 1947",[150000000.0],United States,"Avinoam ""Avi"" Lerner",
,"June 5, 1953",[150000000.0],United States,Kathleen Kennedy ,
,29 December 1967,[125000000.0],American,Lilly Wachowski - formerly Andrew Paul Wachowski ,
[1.79],21 June 1965,[125000000.0],American,Laurence Wachowski ,
,"March 26, 1944",[250000000.0],American,Diana Ernestine Earle Ross,
,"June 7, 1940",[250000000.0],United Kingdom (Welsh),Thomas Jones Woodward,
,"November 1, 1967 ",[245000000.0],Australia,Filippina Lydia Arena,
,"February 7, 1962 ",[240000000.0],American,Troyal Garth Brooks,
[1.73]," February 20, 1988",[230000000.0],Barbados,Robyn Rihanna Fenty,[57.0]
[1.68],"March 26, 1968",[225000000.0],American,"Kenneth Arnold ""Kenny"" Chesney",
[1.85],"January 31, 1981",[225000000.0],United States,Justin Randall Timberlake,[75.0]
,"December 1, 1945",[220000000.0],United States,Bette Midler,
,"February 2, 1977",[220000000.0],Colombia,Shakira Isabel Mebarak Ripoll ,
,,[215000000.0],English- Irish,One Direction,
,"July 22, 1947",[250000000.0],American,Donald Hugh Henley,
,"November 26, 1939",[200000000.0],American,Anna Mae Bullock,
,"June 20, 1949",[200000000.0],United States,"Lionel Brockman Richie, Jr.",
[1.85],13 February 1974,[200000000.0],United Kingdom,Robert Peter Williams,
[1.63]," December 2, 1981",[200000000.0],American,Britney Jean Spears,[47.7]
[1.73],"January 18, 1979",[185000000.0],Taiwan,Jay Chou ,
[1.63]," May 16, 1966",[175000000.0],American,Janet Damita Jo Jackson,[61.0]
,"April 10, 1959",[170000000.0],American,Kenneth Brian Edmonds ,
,,[165000000.0],United Kingdom,,
[1.65],"November 23, 1992",[160000000.0],American,Destiny Hope Cyrus,[47.0]
[1.56],18 December 1980,[160000000.0],American,Christina María Aguilera,[45.3]
[1.78],"September 9, 1975",[150000000.0],Canadian,Michael Steven Bublé,
[1.65],"October 8, 1985",[150000000.0],American,Peter Gene Hernandez,[68.0]
,"January 24, 1987",[70000000.0],Uruguayan,Luis Alberto Suárez Díaz,
[1.85],"June 23, 1972",[70000000.0],French and Algerian,Zinedine Yazid Zidane,
[1.78],"February 10, 1986",[70000000.0],Colombia,Radamel Falcao García Zárate,[84.0]
[1.91],"May 13, 1983",[70000000.0], Ivorian,Gnégnéri Yaya Touré,[78.0]
,"April 28, 1988",[63400000.0],Spanish,Juan Miguel Mata Garcia ,[61.0]
,"April 22, 1987",[62000000.0],Brazilian,David Luiz Moreira Marinho,[84.0]
,"August 12, 1983",[60300000.0],Dutch,Dirk Jan Klaas Huntelaar,[78.0]
,"January 6, 1989",[60000000.0],British,Andrew Thomas Carroll,[76.0]
[1.79],"November 29, 1973",[60000000.0],United Kingdom (Welsh),Ryan Joseph Giggs,[68.0]
, 20 March 1984,[60000000.0],Spain,Fernando José Torres Sanz,[77.0]
[1.85],"May 30, 1980",[60000000.0],United Kingdom,Steven George Gerrard,
[1.88],"August 17, 1977",[60000000.0],French,Thierry Daniel Henry,[77.0]
[1.7],"April 7, 1983",[60000000.0],French,Franck Henry Pierre Ribéry,
,"April 1, 1976 ",[56200000.0],Dutch,Clarence Clyde Seedorf,[81.0]
[1.7],"January 8, 1986",[55000000.0],Spanish,David Josué Jiménez Silva,[65.76]
[1.88],"September 18, 1974",[55000000.0],British,Sulzeer Jeremiah Campbell,
,"September 13, 1978",[65000000.0],United States,Kasseem Dean,
[1.73],"November 2, 1974",[60000000.0],American,"Cornell Iral Haynes, Jr.",
,"February 24, 1974",[55000000.0],American,"Charles Edward ""Chad"" Hugo ",
[1.93],"September 8, 1987",[55000000.0],American,Cameron Jibril Thomaz,
[1.75]," September 25, 1980",[55000000.0],American,"Clifford Joseph Harris, Jr.",[77.0]
[1.78],"May 27, 1975",[45000000.0],American,André Lauren Benjamin,
,31 October 1964,[45000000.0],American,James Prince,
,1992,[45000000.0],American,"Members: Bizzy Bone, Krayzie Bone, Layzie Bone, Flesh-N-Bone, Wi$h Bone",
,"May 31, 1964",[45000000.0],American,Darryl Matthews McDaniels,
[1.83],"January 28, 1976",[42000000.0],United States,William Leonard Roberts II,
[1.75],"February 1, 1975",[40000000.0],United States,Antwan André Patton,[71.0]
[1.8],"February 16, 1958",[35000000.0],United States,Tracy Lauren Marrow,[82.0]
[1.83],"March 13, 1972",[35000000.0],American,"Lonnie Rashid Lynn, Jr.",
,"September 30, 1985",[35000000.0],United States,Faheem Rasheed Najm,
[1.72]," September 11, 1977",[31000000.0],United States,Christopher Brian Bridges,[59.0]
[1.75],"July 8, 1980",[55000000.0],Irish,Robert David Johnson Keane,
[1.83],"August 13, 1970",[52500000.0],English,"Alan Shearer, CBE, DL",[78.91]
[1.8],"June 27, 1977",[51700000.0],Spanish,Raúl González Blanco,
,"May 19, 1979",[50000000.0],Italian,Andrea Pirlo,
[1.75],"December 3, 1981",[50000000.0],Spanish,David Villa Sánchez,[59.0]
,"November 4, 1972",[50000000.0],Portuguese,Luis Filipe Madeira Caeiro Figo,[75.0]
[1.8],"October 15, 1988",[50000000.0],German,Mesut Ozil,[70.0]
[1.73],"December 14, 1979",[50000000.0],British,Michael James Owen,
[1.87],"December 7, 1980",[50000000.0],United Kingdom,John George Terry,
, 1992-10-11,[30000000.0],American,Belcalis Marlenis Almánzar,
,"September 16, 1979 ",[30000000.0],United States,Tramar Lacel Dillard,
[1.75],"July 28, 1990",[30000000.0],American,DeAndre Cortez Way,
[1.83]," July 6, 1975",[30000000.0],United States,Curtis James Jackson III,[99.0]
[1.93],"November 29, 1979",[25000000.0],American,Jayceon Terrell Taylor,
,"January 17, 1971",[25000000.0],United States,Jonathan Smith,
[1.8],"February 11, 1977 ",[23000000.0],American,Michael Kenji Shinoda,
[1.69],"May 30, 1974",[22000000.0],American,Thomas DeCarlo Callaway,[91.0]
[1.73],"November 8, 1971",[21000000.0],American,Aaron Dontez Yates,
[1.68],"June 17, 1987 ",[20000000.0],American,Kendrick Lamar Duckworth,
[1.89],"August 25, 1930",[350000000.0],United Kingdom (Scottish),Thomas Sean Connery,
[1.73],"November 30, 1965",[120000000.0],United States,Benjamin Edward Stiller,[74.0]
[1.71],"April 16, 1965",[110000000.0],United States,Martin Fitzgerald Lawrence,[74.4]
[1.83],"August 14, 1945",[110000000.0],American,Stephen Glenn Martin,
[1.93],"July 17, 1952",[110000000.0],United States,David Michael Hasselhoff,
[1.66], July 23 1989,[110000000.0],United Kingdom,Daniel Jacob Radcliffe,[54.0]
[1.75],"September 27, 1961",[105000000.0],Hong Kong,Andy Lau Tak-wah,[65.0]
[1.8],"August 31, 1949",[100000000.0],American,Richard Tiffany Gere,[80.0]
[1.93],"May 17, 1956",[100000000.0],American,"Robert Lane ""Bob"" Saget",[87.0]
,,[100000000.0],United States,,
[1.85],"January 5, 1975",[100000000.0],American,Bradley Charles Cooper,[82.0]
[1.77],"March 22, 1931",[100000000.0],Canada,William Alan Shatner,
[1.89],"October 12, 1968",[100000000.0],Australia,Hugh Michael Jackman,[93.0]
[1.85],13 May 1986,[100000000.0],United Kingdom,Robert Douglas Thomas Pattinson,[76.0]
[1.65],7 November 1954,[100000000.0],Indian,Kamal Haasan,
[1.88],"May 7, 1992",[97000000.0],Canada,Alexander Ludwig ,
[1.75],"December 26, 1971",[90000000.0],American,Jared Joseph Leto,
[1.83],"September 2, 1951",[90000000.0],American,Thomas Mark Harmon,
[1.83],"September 15, 1946",[85000000.0],American,Tommy Lee Jones,
[1.75]," April 3, 1961",[85000000.0],United States,Edward Regan Murphy,[77.0]
,1960,[2100000000.0],American,Mark Walter,
,13 August 1972,[2100000000.0],American,Kevin A. Plank,
,,[2100000000.0],Indian,Ajay Kalsi,
,"January 1, 1936",[2000000000.0],United  States,James D. Sinegal,
,"May 17, 1964",[2000000000.0],Russian,Alexander Vladimirovich Frolov,
,"March 26, 1952",[2000000000.0],Indonesian,Dato Sri Tahir,
,"September 28, 1933",[1950000000.0],American,Bradley Wayne Hughes,
,"November 19, 1976",[1900000000.0],United States,Jack Dorsey ,
,"May 29, 1927",[1840000000.0],Canada,Jean Coutu,
,"September 3, 1944",[1760000000.0],United States,H Ty Warner,
,,[1750000000.0],Brazil,Jayme Brasil Garfinkel,
,,[1700000000.0],Russian,Alexei Ananyev,
,,[1600000000.0],Netherlands,Ralf Sonnenberg,
,,[1600000000.0],American,Alfred James Clark,
,"August 20, 1946",[1550000000.0],India,Nagavara Ramarao Narayana Murthy,
[1.85],"June 7, 1972",[80000000.0],New Zealander,Karl-Heinz Urban,
[1.8],"June 13, 1953",[80000000.0],American,Timothy Allen Dick ,[82.0]
[1.85],"April 26, 1980 ",[80000000.0],American,Channing Matthew Tatum ,[83.0]
[1.73],"April 26, 1965",[80000000.0],United States,Kevin George Knipfing,
,"March 18, 1938",[80000000.0],India,Balbir Raj Prithviraj Kapoor,
,"December 30, 1953",[1550000000.0],Italian,Diego Della Valle,
,"May 11, 1955",[1500000000.0],United States,James L. Dolan,
,"July 10, 1947",[1400000000.0],Austria,Reinold Geiger,
,December 1949,[1400000000.0],United States,Neal L. Patterson,
,"November 24, 1941",[1400000000.0],Canadian,Gerald W. Schwartz,
,"August 21, 1958",[1400000000.0],American,Stephen McConnell,
,2 May 1974 ,[1350000000.0],American,Jonathan Oringer,
,,[1350000000.0],American,Christopher Goldsbury,
,"December 23, 1935",[1300000000.0],United States,Thomas Denny Sanford,
,,[1300000000.0],Hong Kong,Allan Wong,
[1.83],"February 6, 1940",[70000000.0],American,Thomas John Brokaw,
[1.62],"July 20, 1964",[66000000.0],American-Australian,Terri Raines Irwin,
,"September 15, 1960",[65000000.0],United Kingdom,Lisa Vanderpump,
,23 April 1956,[65000000.0],American,Lea Black,[69.85]
[1.82],"February 20, 1949",[60000000.0],American-Czech,Ivana Marie Zelníčková,
[1.73],"December 30, 1957",[60000000.0],American,Matthew Todd Lauer ,
,16 August 1953,[60000000.0],American,Kathie Lee Gifford,
,"November 5, 1955",[60000000.0],American,Kristen Mary Houghton,
,"September 3, 1960",[55000000.0],United States,David Ramsey,
[1.55],"January 7, 1957",[55000000.0],United States,"Katherine Anne ""Katie"" Couric",[48.0]
,"October 15, 1959",[50000000.0],American,Emeril John Lagasse,
,,[50000000.0],,,
,,[50000000.0],United States,Carole DiFalco,
[1.68],"September 2, 1968",[50000000.0],American,Camille Donatacci Grammer,
,"April 11, 1960",[50000000.0],United Kingdom,Jeremy Charles Robert Clarkson,
,,[50000000.0],United States,Matthew Chasen,
,,[50000000.0],American,Gerald Dowden,
,"July 10, 1975",[50000000.0],American,Andrew Boulton Firestone,
[1.7],"March 22, 1952",[45000000.0],American,Robert Quinlan Costas ,
[1.75],"November 17, 1966 ",[45000000.0],United States,Daisy Fuentes,
[1.54],,[45000000.0],British,Anne Josephine Robinson,
[1.54],"September 26, 1944 ",[45000000.0],British,Anne Josephine Robinson,
,"January 11, 1976",[45000000.0],United States,LaTasha Marbury,
,"February 2, 1948",[44000000.0],American,Ina Rosenberg Garten,
[1.8],"February 22, 1962",[40000000.0],Australia,Stephen Robert Irwin,
[1.85],"December 15, 1967",[60000000.0],American,Maurice Samuel Vaughn,
[1.88],"August 17, 1971 ",[60000000.0],Puerto Rican,Jorge Rafael Posada Villeta,[96.0]
,"May 15, 1967",[60000000.0],American,John Andrew Smoltz,
[1.96],"October 1, 1963 ",[60000000.0],United States,Mark David McGwire,[113.0]
,"October 10, 1984",[60000000.0],American,Troy Trevor Tulowitzki,
[1.85],"February 10, 1976",[60000000.0],American,William Lance Berkman,[100.0]
,"March 16, 1981",[58000000.0],American,"Curtis Granderson, Jr.",[88.0]
,"August 30, 1981",[57000000.0],American,Adam Parrish Wainwright,[104.0]
,"August 24, 1960",[55000000.0],American,"Calvin Edwin Ripken, Jr.",[102.0]
[1.93],"March 14, 1965",[55000000.0],American,James Kevin Brown,[88.45]
,"May 20, 1979",[55000000.0],American,Jayson Richard Gowan,[224.62]
,"February 20, 1984",[54000000.0],American,Brian Michael McCann,[104.0]
,"September 23, 1984",[54000000.0],American,Matthew Ryan Kemp,[98.0]
,"September 9, 1983",[53000000.0],American,Edwin Jackson,[95.0]
,"July 13, 1982",[51000000.0],Puerto Rican,Yadier Benjamin Molina,[100.0]
,"September 10, 1983",[50400000.0],Canadian,Joseph Daniel Votto,[102.0]
[1.85],23 April 1977,[50000000.0],Dutch and Curaçaoan,Andruw Rudolf Jones,[103.0]
[1.8],"November 25, 1980",[50000000.0],American,Nicholas Thompson Swisher ,[95.0]
[1.93],"May 21, 1981",[50000000.0],American,"Joshua Holt ""Josh"" Hamilton",
[1.9],"August 30, 1978",[50000000.0],American,"Clifton Phifer ""Cliff"" Lee",[86.0]
,"December 19, 1979",[50000000.0],Dominican,Rafael Soriano,[100.0]
[1.83],"September 24, 1964",[50000000.0],Cuban-American,Rafael Palmeiro Corrales ,[81.6]
[1.88],"May 8, 1982 ",[50000000.0],United States-Mexico,Adrian Gonzalez,[102.0]
[1.91],"October 1, 1984 ",[50000000.0],American,Matthew Thomas Cain,[107.0]
[1.78],"September 9, 1972",[50000000.0],American,Michael William Hampton,[84.0]
[229.0],"September 12, 1980",[65000000.0],China,,
,"July 6, 1980",[65000000.0],Spanish,Pau Gasol Sáez,
,"September 28, 1982",[64200000.0],American,Chukwuemeka Ndubuisi Okafor,[116.0]
,"March 5, 1977",[62700000.0],American,Walter Rober Szczerbiak,[111.0]
,"April 29, 1983",[61300000.0],American,David Lee,[111.0]
[2.08],"March 16, 1989",[60000000.0],United States,Blake Austin Griffin,[114.0]
[2.01],"May 7, 1978 ",[60000000.0],American,Shawn Dwayne Marion,[103.0]
[1.98],"January 26, 1977",[60000000.0],United States,Vincent Lamar Carter,[100.0]
[2.08],"February 22, 1968",[60000000.0],American,Jayson Williams,[111.0]
[1.91],"April 13, 1979",[60000000.0],American,Baron Walter Louis Davis,[98.0]
[1.98],"November 5, 1974",[60000000.0],American,Jerry Darnell Stackhouse,
[2.01],"June 29, 1981",[60000000.0],American,Joe Marcus Johnson,[109.0]
,"December 5, 1985",[60000000.0],American,Joshua Smith,[102.0]
[1.88],"May 13, 1978",[60000000.0],American,"Michael ""Mike"" Bibby",[88.0]
[2.06],"April 16, 1985 ",[60000000.0],Sudanese/British,Luol Ajou Deng,[100.0]
,"February 1, 1983",[57600000.0],American,"Kevin Dallas Martin, Jr.",[93.0]
[2.08],"November 6, 1979",[56000000.0],United States,Lamar Joseph Odom,[104.0]
[1.91],"June 26, 1984",[55000000.0],American,Deron Michael Williams,[95.0]
,"October 10, 1940",[41600000000.0],American,Jacqueline Mars,
,,[33400000000.0],Italian,Maria Franca Fissolo Ferrero,
,"August 17, 1941",[26100000000.0],Germany,Maria-Elisabeth Schaeffler,
,20 July 1981,[23600000000.0],Chinese,Yang Huiyan,
,"November 6, 1963",[21200000000.0],United States,Laurene Powell Jobs,
,"April 28, 1962",[19000000000.0],Germany,Susanne Hanna Ursula Quandt,
,"June 30, 1954",[17300000000.0],Dutch,Charlene de Carvalho-Heineken,
,"December 19, 1961 ",[17200000000.0],United States,Abigail Pierrepont Johnson,
,"December 1, 1919",[17000000000.0],American,Anne Beau Cox Chambers,
,9 February 1954,[16200000000.0],Australian,"Georgina Hope ""Gina"" Rinehart",
,,[16000000000.0],Chile,Iris Fontbona,
,"January 12, 1939 ",[15400000000.0],American,Elaine Tettemer Marshall,
,1924,[12600000000.0],Swedish,Birgit Mayne,
,,[12000000000.0],Saudi Arabia,,
,,[11000000000.0],Hong Kong,Pollyanna Yuet Wah Chu,
,,[10600000000.0],Italian,Massimiliana Landini Aleotti,
,,[10400000000.0],German,Beate Heister,
[2.16],"October 2, 1982",[55000000.0],American,Tyson Cleotis Chandler,[109.0]
[1.98],"April 20, 1971 ",[55000000.0],American,Allan Wade Houston,[93.0]
[1.88],"May 28, 1938",[55000000.0],United States,Jerry Alan West,[84.0]
,"February 10, 1985",[53000000.0],American,Paul Millsap,[115.0]
[1.85],"February 22, 1986",[51000000.0],American,Rajon Pierre Rondo,[84.0]
